filename,diff,linearvotersfailure,gamma,null_gamma,mirror,choices,candidates,level,partisan,type,irv1,irv2,condorcet1,plurality1,approval1irv2,condorcet2,plurality2,approval2,approval1,polarization,median_voter_distance,median_voter_preference_distance,bimodality,partisan2
Oakland_11032020_MemberCityCouncilDist3OaklandRCV.csv,[],no,0.56154072,,,,6,LOCAL,NO,R,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,0.1891892,0.072842784,0.072842784,0.57482219,0
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,"['IRV', 'Condorcet', 'Approval']",yes,0.85295111,,,,3,LOCAL,NO,R,NOEL GALLO,RICHARD SANTOS RAYA,NOEL GALLO,NOEL GALLO,,RICHARD SANTOS RAYA,NOEL GALLO,RICHARD SANTOS RAYA,NOEL GALLO,0.54654652,0.31044284,0.55274528,2.0992742,0
Oakland_11032020_MemberCityCouncilDist7OaklandRCV.csv,['Approval'],yes,0.48581758,,,,5,LOCAL,NO,R,TREVA REID,TREVA REID,TREVA REID,TREVA REID,,TREVA REID,TREVA REID,"ROBERT ""BOB"" JACKSON",TREVA REID,0.5045045,0.46733055,0.5099166,3.6064413,0
Oakland_11032020_SchoolDirectorDist1OaklandRCV.csv,[],no,0.93672061,,,,3,LOCAL,NO,B,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,0.53653651,0.099046454,0,3.1098137,0
Oakland_11032020_SchoolDirectorDist3OaklandRCV.csv,[],no,0.56536484,,,,5,LOCAL,NO,B,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,0.42142141,0.25325128,0.17189258,2.3117487,0
Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,[],no,0.66021454,,,,4,LOCAL,NO,B,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,0.3043043,0,0,2.3797531,0
Oakland_11032020_SchoolDirectorDist7OaklandRCV.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,0.52102715,,,,5,LOCAL,NO,B,CLIFFORD THOMPSON,"BEN ""COACH"" TAPSCOTT",CLIFFORD THOMPSON,CLIFFORD THOMPSON,,"BEN ""COACH"" TAPSCOTT","BEN ""COACH"" TAPSCOTT","BEN ""COACH"" TAPSCOTT",CLIFFORD THOMPSON,0.1891892,0.20646776,0.19840489,3.6384604,0
Oakland_11042014_CityAuditor.csv,[],no,1,,,,2,LOCAL,NO,O,BRENDA ROBERTS,BRENDA ROBERTS,BRENDA ROBERTS,BRENDA ROBERTS,,BRENDA ROBERTS,BRENDA ROBERTS,BRENDA ROBERTS,BRENDA ROBERTS,0.993994,0.15713413,0,,0
Oakland_11042014_CityCouncilDistrict2.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,0.84237289,,,,5,LOCAL,NO,R,ABEL GUILLEN,DANA KING,ABEL GUILLEN,ABEL GUILLEN,,DANA KING,DANA KING,DANA KING,ABEL GUILLEN,0.17317317,0.018092483,0.018092483,2.2498996,0
Oakland_11042014_CityCouncilDistrict4.csv,[],no,0.93248659,,,,3,LOCAL,NO,R,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,0.42842844,0.14923468,0,1.8835201,0
Oakland_11042014_CityCouncilDistrict6.csv,['Approval'],no,0.88463604,,,,5,LOCAL,NO,R,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,,DESLEY BROOKS,DESLEY BROOKS,SHEREDA F. NOSAKHARE,DESLEY BROOKS,0.16316317,0,0,2.1454391,0
Oakland_11042014_Mayor.csv,[],no,0.78096467,,,,16,LOCAL,NO,E,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,0.24524525,0.000158286,0.000158286,0.19818559,0
Oakland_11042014_SchoolDirectorDistrict2.csv,[],no,1,,,,2,LOCAL,NO,B,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,0.994995,0.10191706,0,,0
Oakland_11042014_SchoolDirectorDistrict4.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,0.85415119,,,,4,LOCAL,NO,B,NINA SENN,KARL DEBRO,NINA SENN,NINA SENN,,KARL DEBRO,KARL DEBRO,KARL DEBRO,NINA SENN,0.24124125,0.25477189,0.25477189,3.2538266,0
Oakland_11042014_SchoolDirectorDistrict6.csv,[],no,1,,,,2,LOCAL,NO,B,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,0.992993,0.35335982,0,,0
Oakland_11062012_CityAttorney.csv,[],no,1,,,,2,LOCAL,NO,O,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,0.993994,0.17668723,0,,0
Oakland_11062012_CityCouncilAtLarge.csv,[],no,0.84562898,,,,5,LOCAL,NO,R,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,0.18218218,0.15219066,0.1916427,2.9361322,0
Oakland_11062012_CityCouncilDistrict1.csv,"['IRV', 'Condorcet', 'Approval']",yes,0.8123908,,,,7,LOCAL,NO,R,DAN KALB,AMY LEMLEY,DAN KALB,DAN KALB,,AMY LEMLEY,DAN KALB,AMY LEMLEY,DAN KALB,0.12312312,0.12509277,0.12516078,3.2313266,0
Oakland_11062012_CityCouncilDistrict3.csv,['Plurality'],no,0.80553412,,,,6,LOCAL,NO,R,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,SEAN SULLIVAN,,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,0.084084086,0.038410489,0,3.2077518,0
Oakland_11062012_CityCouncilDistrict5.csv,[],no,0.89043522,,,,4,LOCAL,NO,R,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,0.23723723,0,0,3.4619691,0
Oakland_11062012_CityCouncilDistrict7.csv,[],no,0.89814013,,,,3,LOCAL,NO,R,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,0.52052051,0.21000658,0,2.3245039,0
Oakland_11062012_SchoolDirectorDistrict1.csv,[],no,1,,,,2,LOCAL,NO,B,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,0.995996,0.105983,0,,0
Oakland_11062012_SchoolDirectorDistrict3.csv,['Approval'],no,0.81978351,,,,3,LOCAL,NO,B,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,RICHARD FUENTES,JUMOKE HINTON HODGE,0.4954955,0.37636006,0.50103831,2.5142617,0
Oakland_11062012_SchoolDirectorDistrict5.csv,[],no,1,,,,2,LOCAL,NO,B,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,0.992993,0.40376186,0,,0
Oakland_11062012_SchoolDirectorDistrict7.csv,[],no,1,,,,2,LOCAL,NO,B,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,0.992993,0.37251821,0,,0
Oakland_11062018_CityAuditor.csv,[],no,1,,,,2,LOCAL,NO,O,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,0.993994,0.17988145,0,,0
Oakland_11062018_CityCouncilDistrict2.csv,[],no,0.9486838,,,,3,LOCAL,NO,R,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,0.3953954,0.040282927,0,3.9806426,0
Oakland_11062018_CityCouncilDistrict4.csv,"['IRV', 'Condorcet', 'Approval']",no,0.80497748,,,,7,LOCAL,NO,R,SHENG THAO,PAM HARRIS,SHENG THAO,SHENG THAO,,PAM HARRIS,SHENG THAO,PAM HARRIS,SHENG THAO,0.0990991,0.034312636,0,2.0114625,0
Oakland_11062018_CityCouncilDistrict6.csv,[],no,0.84193766,,,,5,LOCAL,NO,R,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,0.55855858,0.016087402,0,2.5834384,0
Oakland_11062018_Mayor.csv,[],no,0.79799885,,,,10,LOCAL,NO,E,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,0.088088088,0,0,1.4130802,0
Oakland_11062018_SchoolDirectorDistrict4.csv,[],no,1,,,,2,LOCAL,NO,B,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,0.994995,0.32448834,0,,0
Oakland_11062018_SchoolDirectorDistrict6.csv,[],no,1,,,,2,LOCAL,NO,B,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,0.3903904,0,0,,0
Oakland_11082016_CityCouncilDistrict1.csv,[],no,1,,,,2,LOCAL,NO,R,DAN KALB,DAN KALB,DAN KALB,DAN KALB,,DAN KALB,DAN KALB,DAN KALB,DAN KALB,0.996997,0,0,,0
Oakland_11082016_CityCouncilDistrict3.csv,[],no,1,,,,2,LOCAL,NO,R,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,NONI D. SESSION,0.993994,0.39832214,0,,0
Oakland_11082016_CityCouncilDistrict5.csv,[],no,1,,,,2,LOCAL,NO,R,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,0.993994,0.36595073,0,,0
Oakland_11082016_CityCouncilDistrict7.csv,[],no,0.87876093,,,,3,LOCAL,NO,R,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,0.47547546,0.22445117,0,1.4459754,0
Oakland_11082016_CouncilAtLrg.csv,[],no,0.81871897,,,,5,LOCAL,NO,R,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,0.15915915,0,0,1.2642015,0
Oakland_11082016_SchoolDirectorDistrict1.csv,[],no,1,,,,2,LOCAL,NO,B,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,0.995996,0.030701192,0,,0
Oakland_11082016_SchoolDirectorDistrict3.csv,[],no,0.85838729,,,,5,LOCAL,NO,B,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,0.089089088,0,0,2.2850268,0
Oakland_11082016_SchoolDirectorDistrict5.csv,['Approval'],no,0.9077419,,,,4,LOCAL,NO,B,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,HUBER TRENADO,,ROSIE TORRES,HUBER TRENADO,HUBER TRENADO,ROSIE TORRES,0.1971972,0.061567429,0,3.6240284,0
Oakland_11082016_SchoolDirectorDistrict7.csv,[],no,1,,,,2,LOCAL,NO,B,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,0.993994,0.24859184,0,,0
Oakland_11082022_CityCouncilmemberDistrict4.csv,[],no,1,,,,2,LOCAL,NO,R,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,0.993994,0.23198128,0,,0
Oakland_11082022_CityCouncilmemberDistrict6.csv,[],no,0.65778106,,,,4,LOCAL,NO,R,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,0.2932933,0.048595183,0,0.68890375,0
Oakland_11082022_Mayor.csv,"['IRV', 'Condorcet', 'Approval']",yes,0.50684404,,,,10,LOCAL,NO,E,SHENG THAO,LOREN MANUEL TAYLOR,SHENG THAO,LOREN MANUEL TAYLOR,,LOREN MANUEL TAYLOR,LOREN MANUEL TAYLOR,LOREN MANUEL TAYLOR,SHENG THAO,0.10810811,0.099778503,0.12018447,2.9204679,0
Oakland_11082022_Schoolboarddistrict2.csv,[],no,0.96251905,,,,3,LOCAL,NO,B,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,0.43243244,0,0,3.0874746,0
Oakland_11082022_Schoolboarddistrict4.csv,"['Condorcet', 'Plurality']",no,0.8615576,,,,3,LOCAL,NO,B,MIKE HUTCHINSON,MIKE HUTCHINSON,-1,NICK RESNICK,,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,0.56056058,0,0,3.0074308,0
Oakland_11082022_Schoolboarddistrict6.csv,[],no,0.92019266,,,,3,LOCAL,NO,B,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,0.47747749,0.13180943,0,3.7179894,0
Payson_11052019_CityCouncil.csv,[],no,0.36944342,,,,5,LOCAL,NO,R,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,0.16116115,0.066304751,0,2.7599657,0
PierceCounty_11032009_CountyAuditor.csv,"['IRV', 'Condorcet', 'Approval']",yes,0.88539588,,,,3,LOCAL,YES,O,Julie Anderson,Jan Shabro,Julie Anderson,Julie Anderson,,Jan Shabro,Julie Anderson,Jan Shabro,Julie Anderson,0.3993994,0.24799235,0.40559316,3.6545031,1
PierceCounty_11042008_CountyAssessorTreasurer.csv,"['IRV', 'Condorcet', 'Approval']",no,0.82307887,,,,6,LOCAL,YES,O,Dale Washam,Barbara Gelman,Dale Washam,Dale Washam,,Jan Shabro,Dale Washam,Jan Shabro,Dale Washam,0.1961962,0.37019083,0.38094729,2.9199443,1
PierceCounty_11042008_CountyCouncilDistrict2.csv,"['IRV', 'Condorcet', 'Approval']",yes,0.89207715,,,,3,LOCAL,YES,R,Joyce McDonald,Al Rose,Joyce McDonald,Joyce McDonald,,Al Rose,Joyce McDonald,Al Rose,Joyce McDonald,0.58358359,0.32784417,0.58542615,1.9478043,1
PierceCounty_11042008_CountyExecutiveMember.csv,[],no,0.88586694,,,,4,LOCAL,YES,E,Pat McCarthy,Pat McCarthy,Pat McCarthy,Shawn Bunney,,Pat McCarthy,Shawn Bunney,Pat McCarthy,Pat McCarthy,0.74774772,0.24784216,0.33718908,2.4491627,1
Portland_06082021_charter_commission_at_large.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,0.36282882,,,,11,LOCAL,NO,B,"Chann, Marpheen S.","DiMillo, Steven A.","Chann, Marpheen S.","Sheikh-Yousef, Nasreen A.",,"DiMillo, Steven A.","DiMillo, Steven A.","DiMillo, Steven A.","Sheikh-Yousef, Nasreen A.",0.3883884,0.019015305,0.038030609,3.5721874,0
Portland_06142022_SchoolboardAL-1.csv,[],no,0.70138186,,,,7,LOCAL,NO,B,"Lentz, Sarah M.","Lentz, Sarah M.","Lentz, Sarah M.","Lentz, Sarah M.",,"Lentz, Sarah M.","Lentz, Sarah M.","Grant, Benjamin K.","Grant, Benjamin K.",0.074074075,0,0,2.8928037,0
Portland_06142022_SchoolboardAL.csv,[],no,0.54807907,,,,29,LOCAL,NO,B,"Lentz, Sarah M.","Lentz, Sarah M.","Lentz, Sarah M.","Lentz, Sarah M.",,"Lentz, Sarah M.","Lentz, Sarah M.","Grant, Benjamin K.","Grant, Benjamin K.",0.23723723,0.036242839,0.036242839,0.7803058,0
Portland_06142022_Schoolboarddistrict5-1.csv,[],no,0.83700669,,,,6,LOCAL,NO,B,"Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.",,"Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.",0.11311311,0,0,2.0414073,0
Portland_06142022_Schoolboarddistrict5.csv,[],no,0.83435899,,,,14,LOCAL,NO,B,"Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.",,"Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.",0.076076075,0,0,3.5856338,0
Portland_11082022_SchoolBoardDistrict3.csv,[],no,0.94852823,,,,3,LOCAL,NO,B,"Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R.",,"Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R.",0.45145145,0.081469797,0,3.6978652,0
SanFrancisco_06052018_BoardofSupervisorsDistrict8.csv,[],no,0.94536442,,,,3,LOCAL,NO,B,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,0.38738739,0.15374996,0,2.7059753,0
SanFrancisco_06052018_Mayor.csv,"['IRV', 'Condorcet', 'Approval']",no,0.80451715,,,,8,LOCAL,NO,E,LONDON BREED,JANE KIM,LONDON BREED,LONDON BREED,,JANE KIM,LONDON BREED,JANE KIM,MARK LENO,0.14714715,0.00340919,0,0.63431138,0
SanFrancisco_11022004_BoardofSupervisorsDistrict11.csv,[],no,0.77463758,,,,8,LOCAL,NO,B,Gerardo Sandoval,Gerardo Sandoval,Gerardo Sandoval,Gerardo Sandoval,,Gerardo Sandoval,Gerardo Sandoval,Gerardo Sandoval,Gerardo Sandoval,0.11711711,0.021506278,0.036101814,1.8959515,0
SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,[],no,0.80326492,,,,5,LOCAL,NO,B,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,0.34034035,0.086893357,0,0.92893171,0
SanFrancisco_11022004_BoardofSupervisorsDistrict3.csv,[],no,0.83628643,,,,4,LOCAL,NO,B,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,0.34734735,0.15110837,0,0.87470067,0
SanFrancisco_11022004_BoardofSupervisorsDistrict5.csv,[],no,0.76578653,,,,22,LOCAL,NO,B,Ross Mirkarimi,Ross Mirkarimi,Ross Mirkarimi,Ross Mirkarimi,,Ross Mirkarimi,Ross Mirkarimi,Ross Mirkarimi,Ross Mirkarimi,0.38738739,0.01156053,0.01168191,0.66255832,0
SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,[],no,0.78712982,,,,13,LOCAL,NO,B,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,0.15515515,0,0,0.81760043,0
SanFrancisco_11022004_BoardofSupervisorsDistrict9.csv,[],no,0.82237238,,,,6,LOCAL,NO,B,Tom Ammiano,Tom Ammiano,Tom Ammiano,Tom Ammiano,,Tom Ammiano,Tom Ammiano,Tom Ammiano,Tom Ammiano,0.092092089,0,0,2.5146039,0
SanFrancisco_11022010_BoardofSupervisorsDistrict10.csv,['Plurality'],no,0.79812181,,,,21,LOCAL,NO,B,MALIA COHEN,MALIA COHEN,MALIA COHEN,LYNETTE SWEET,,MALIA COHEN,MARLENE TRAN,MALIA COHEN,MALIA COHEN,0.1011011,0.050306424,0.050306424,1.534085,0
SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,"['IRV', 'Condorcet', 'Approval']",yes,0.86494553,,,,6,LOCAL,NO,B,MARK FARRELL,JANET REILLY,MARK FARRELL,JANET REILLY,,JANET REILLY,JANET REILLY,JANET REILLY,MARK FARRELL,0.11711711,0.023088945,0.023088945,0.67556268,0
SanFrancisco_11022010_BoardofSupervisorsDistrict6.csv,[],no,0.84653467,,,,14,LOCAL,NO,B,JANE KIM,JANE KIM,JANE KIM,JANE KIM,,JANE KIM,JANE KIM,JANE KIM,JANE KIM,0.2032032,0.006808402,0,2.1730261,0
SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,[],no,0.85572112,,,,4,LOCAL,NO,B,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,0.32432431,0.057533447,0,3.4464595,0
SanFrancisco_11032015_BoardofSupervisorsDistrict3.csv,[],no,0.87565851,,,,3,LOCAL,NO,B,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,0.990991,0.287945,0.54126883,3.4618585,0
SanFrancisco_11032015_Mayor.csv,[],no,0.84583563,,,,6,LOCAL,NO,E,ED LEE,ED LEE,ED LEE,ED LEE,,ED LEE,ED LEE,ED LEE,ED LEE,0.45745745,0.059536584,0,0.72504079,0
SanFrancisco_11032015_Sheriff.csv,[],no,0.96370304,,,,3,LOCAL,NO,O,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY,,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY,0.5955956,0.006913415,0,2.4062538,0
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT1.csv,['Approval'],no,0.51334959,,,,7,LOCAL,NO,B,CONNIE CHAN,CONNIE CHAN,CONNIE CHAN,CONNIE CHAN,,CONNIE CHAN,CONNIE CHAN,CONNIE CHAN,MARJAN PHILHOUR,0.24524525,0.16874851,0.16874851,2.7630761,0
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT11.csv,[],no,0.88461047,,,,4,LOCAL,NO,B,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,0.17317317,0.052401543,0,2.9682431,0
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT3.csv,[],no,0.6955229,,,,4,LOCAL,NO,B,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,0.3063063,0.12559645,0,2.1054652,0
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,[],no,0.61063278,,,,4,LOCAL,NO,B,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,0.31631631,0.091741294,0,3.8703012,0
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT7.csv,['IRV'],yes,0.48105186,,,,7,LOCAL,NO,B,MYRNA MELGAR,JOEL ENGARDIO,MYRNA MELGAR,JOEL ENGARDIO,,MYRNA MELGAR,JOEL ENGARDIO,MYRNA MELGAR,MYRNA MELGAR,0.18418418,0.025528366,0.025528366,3.2661445,0
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT9.csv,[],no,1,,,,2,LOCAL,NO,B,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,0.16616617,0,0,,0
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,"['IRV', 'Condorcet']",no,0.81319368,,,,9,LOCAL,NO,B,ERIC MAR,SUE LEE,ERIC MAR,ERIC MAR,,SUE LEE,ERIC MAR,SUE LEE,SUE LEE,0.091091089,0.095998965,0.18077543,2.3804405,0
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,"['IRV', 'Condorcet', 'Approval']",yes,0.78004187,,,,9,LOCAL,NO,B,JOHN AVALOS,AHSHA SAFAI,JOHN AVALOS,JOHN AVALOS,,AHSHA SAFAI,JOHN AVALOS,AHSHA SAFAI,JOHN AVALOS,0.11911912,0.000184391,0.000195303,0.61917472,0
SanFrancisco_11042008_BoardofSupervisorsDistrict3.csv,[],no,0.81135118,,,,9,LOCAL,NO,B,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,0.16616617,0.05966156,0,3.2257195,0
SanFrancisco_11042008_BoardofSupervisorsDistrict4.csv,['Approval'],no,0.8553521,,,,3,LOCAL,NO,B,CARMEN CHU,CARMEN CHU,CARMEN CHU,CARMEN CHU,,CARMEN CHU,CARMEN CHU,RON DUDUM,CARMEN CHU,0.51651651,0.28568602,0.52163756,3.0312858,0
